,id_registro,arco,longitud,latitud,carga
63495,63496,3156-4498,-75.63159103368324,6.094545968603677,1726.0
63496,63497,3156-4498,-75.63168638895559,6.095209682500322,1726.0
63497,63498,3156-4498,-75.63166255013748,6.09504375402616,1726.0
63498,63499,3156-4498,-75.63163871131941,6.094877825552,1726.0
63499,63500,3156-4498,-75.63161487250133,6.09471189707784,1726.0
63500,63501,3156-4498,-75.63158827663553,6.093017892607322,1726.0
63501,63502,3156-4498,-75.63159103368324,6.094545968603677,1726.0
63502,63503,3156-4498,-75.63159034442131,6.094163949604589,1726.0
63503,63504,3156-4498,-75.63158965515939,6.0937819306055,1726.0
63504,63505,3156-4498,-75.63158896589745,6.093399911606411,1726.0
63505,63506,3156-3158,-75.63356170931166,6.108104532313877,2411.0
63506,63507,3156-3158,-75.63328008242229,6.107250044528589,2411.0
63507,63508,3156-3158,-75.63335048914466,6.107463666474912,2411.0
63508,63509,3156-3158,-75.63342089586699,6.107677288421234,2411.0
63509,63510,3156-3158,-75.6334913025893,6.107890910367557,2411.0
63510,63511,3156-3158,-75.63352992422088,6.109368716570888,2411.0
63511,63512,3156-3158,-75.63356170931166,6.108104532313877,2411.0
63512,63513,3156-3158,-75.63355376303899,6.10842057837813,2411.0
63513,63514,3156-3158,-75.63354581676626,6.108736624442383,2411.0
63514,63515,3156-3158,-75.63353787049357,6.1090526705066335,2411.0
63515,63516,3156-3158,-75.63352992422088,6.109811180355546,2411.0
63516,63517,3156-3158,-75.63352992422088,6.109368716570888,2411.0
63517,63518,3156-3158,-75.63352992422088,6.109479332517052,2411.0
63518,63519,3156-3158,-75.63352992422088,6.109589948463218,2411.0
63519,63520,3156-3158,-75.63352992422088,6.1097005644093825,2411.0
63520,63521,3156-3158,-75.63330742858541,6.110790920291357,2411.0
63521,63522,3156-3158,-75.63352992422088,6.109811180355546,2411.0
63522,63523,3156-3158,-75.63347430031202,6.110056115339497,2411.0
63523,63524,3156-3158,-75.63341867640317,6.110301050323452,2411.0
63524,63525,3156-3158,-75.63336305249427,6.110545985307404,2411.0
63525,63526,3156-3158,-75.63321207331308,6.111391405171959,2411.0
63526,63527,3156-3158,-75.63330742858541,6.110790920291357,2411.0
63527,63528,3156-3158,-75.63328358976733,6.110941041511508,2411.0
63528,63529,3156-3158,-75.63325975094924,6.1110911627316575,2411.0
63529,63530,3156-3158,-75.63323591213116,6.111241283951808,2411.0
63530,63531,3156-3158,-75.63359349440246,6.112339537822,2411.0
63531,63532,3156-3158,-75.63321207331308,6.111391405171959,2411.0
63532,63533,3156-3158,-75.63330742858544,6.111628438334472,2411.0
63533,63534,3156-3158,-75.63340278385776,6.11186547149698,2411.0
63534,63535,3156-3158,-75.6334981391301,6.1121025046594895,2411.0
63535,63536,3156-3158,-75.63375241985635,6.112845207881719,2411.0
63536,63537,3156-3158,-75.63359349440246,6.112339537822,2411.0
63537,63538,3156-3158,-75.63363322576592,6.11246595533693,2411.0
63538,63539,3156-3158,-75.63367295712939,6.112592372851858,2411.0
63539,63540,3156-3158,-75.63371268849286,6.112718790366789,2411.0
63540,63541,3156-3158,-75.6336888496748,6.11341408612759,2411.0
63541,63542,3156-3158,-75.63375241985635,6.112845207881719,2411.0
63542,63543,3156-3158,-75.63373652731096,6.112987427443187,2411.0
63543,63544,3156-3158,-75.63372063476558,6.113129647004656,2411.0
63544,63545,3156-3158,-75.63370474222019,6.113271866566121,2411.0
63545,63546,3156-3158,-75.63330742858541,6.113603712075112,2411.0
63546,63547,3156-3158,-75.6336888496748,6.11341408612759,2411.0
63547,63548,3156-3158,-75.63359349440246,6.113461492614472,2411.0
63548,63549,3156-3158,-75.6334981391301,6.113508899101351,2411.0
63549,63550,3156-3158,-75.63340278385776,6.113556305588231,2411.0
63550,63551,3156-3158,-75.63292600749604,6.113635316393169,2411.0
63551,63552,3156-3158,-75.63330742858541,6.113603712075112,2411.0
63552,63553,3156-3158,-75.63321207331308,6.113611613154626,2411.0
63553,63554,3156-3158,-75.63311671804071,6.1136195142341405,2411.0
63554,63555,3156-3158,-75.63302136276837,6.113627415313655,2411.0
63555,63556,3156-3158,-75.63225852058964,6.114046172357918,2411.0
63556,63557,3156-3158,-75.63292600749604,6.113635316393169,2411.0
63557,63558,3156-3158,-75.63275913576945,6.113738030384357,2411.0
63558,63559,3156-3158,-75.63259226404284,6.113840744375544,2411.0
63559,63560,3156-3158,-75.63242539231624,6.113943458366731,2411.0
63560,63561,3156-3158,-75.63190888459104,6.114267402362065,2411.0
63561,63562,3156-3158,-75.63225852058964,6.114046172357918,2411.0
63562,63563,3156-3158,-75.63217111159,6.114101479858955,2411.0
63563,63564,3156-3158,-75.63208370259034,6.114156787359993,2411.0
63564,63565,3156-3158,-75.63199629359069,6.114212094861029,2411.0
63565,63566,3156-3158,-75.63165460386479,6.114362215192967,2411.0
63566,63567,3156-3158,-75.63190888459104,6.114267402362065,2411.0
63567,63568,3156-3158,-75.63184531440946,6.114291105569791,2411.0
63568,63569,3156-3158,-75.63178174422792,6.114314808777517,2411.0
63569,63570,3156-3158,-75.63171817404637,6.114338511985243,2411.0
63570,63571,3156-3158,-75.630979164151,6.113978351806497,2411.0
63571,63572,3156-3158,-75.63165460386479,6.114362215192967,2411.0
63572,63573,3156-3158,-75.63148574393635,6.1142662493463495,2411.0
63573,63574,3156-3158,-75.6313168840079,6.114170283499734,2411.0
63574,63575,3156-3158,-75.63114802407945,6.114074317653116,2411.0
64715,64716,3180-4417,-75.631815512375,6.1528680765820445,535.0
64716,64717,3180-4417,-75.63024055673979,6.153428092694173,535.0
64717,64718,3180-4417,-75.63063429564859,6.15328808866614,535.0
64718,64719,3180-4417,-75.6310280345574,6.153148084638108,535.0
64719,64720,3180-4417,-75.6314217734662,6.153008080610076,535.0
64720,64721,3180-453,-75.63021326180079,6.153274347467638,605.0
64721,64722,3180-453,-75.63024055673979,6.153428092694173,605.0
64722,64723,3180-453,-75.63023373300507,6.153389656387539,605.0
64723,64724,3180-453,-75.63022690927029,6.153351220080905,605.0
64724,64725,3180-453,-75.63022008553554,6.153312783774272,605.0
65430,65431,3187-3594,-75.63586777474659,6.088078328661097,7281.0
65431,65432,3187-3594,-75.63572188821793,6.08541823248347,7281.0
65432,65433,3187-3594,-75.63575835985009,6.086083256527878,7281.0
65433,65434,3187-3594,-75.63579483148227,6.086748280572285,7281.0
65434,65435,3187-3594,-75.6358313031144,6.087413304616691,7281.0
65440,65441,3187-4502,-75.63573499301235,6.08505073075792,6138.0
65441,65442,3187-4502,-75.63572188821793,6.08541823248347,6138.0
65442,65443,3187-4502,-75.63572516441653,6.0853263570520815,6138.0
65443,65444,3187-4502,-75.63572844061514,6.085234481620696,6138.0
65444,65445,3187-4502,-75.63573171681374,6.085142606189308,6138.0
65445,65446,3187-4502,-75.63565632892603,6.084737847209941,6138.0
65446,65447,3187-4502,-75.63573499301235,6.08505073075792,6138.0
65447,65448,3187-4502,-75.63571532699079,6.084972509870925,6138.0
65448,65449,3187-4502,-75.63569566096919,6.0848942889839295,6138.0
65449,65450,3187-4502,-75.63567599494759,6.084816068096937,6138.0
65450,65451,3187-4502,-75.63543719325702,6.084458486745367,6138.0
65451,65452,3187-4502,-75.63565632892603,6.084737847209941,6138.0
65452,65453,3187-4502,-75.63560154500878,6.084668007093798,6138.0
65453,65454,3187-4502,-75.63554676109152,6.084598166977655,6138.0
65454,65455,3187-4502,-75.63549197717427,6.084528326861512,6138.0
65455,65456,3187-4502,-75.63526300849448,6.0842685215465,6138.0
65456,65457,3187-4502,-75.63543719325702,6.084458486745367,6138.0
65457,65458,3187-4502,-75.63539364706638,6.08441099544565,6138.0
65458,65459,3187-4502,-75.63535010087573,6.084363504145934,6138.0
65459,65460,3187-4502,-75.63530655468513,6.084316012846219,6138.0
65460,65461,3187-4502,-75.63498530959298,6.0835390249612855,6138.0
65461,65462,3187-4502,-75.63526300849448,6.0842685215465,6138.0
65462,65463,3187-4502,-75.63519358376911,6.084086147400197,6138.0
65463,65464,3187-4502,-75.63512415904373,6.083903773253892,6138.0
65464,65465,3187-4502,-75.63505473431836,6.083721399107589,6138.0
65600,65601,3189-4499,-75.62821541777741,6.08716272793392,15.0
65601,65602,3189-4499,-75.62780451713111,6.0873970722191695,15.0
65602,65603,3189-4499,-75.6279072422927,6.087338486147858,15.0
65603,65604,3189-4499,-75.62800996745426,6.087279900076545,15.0
65604,65605,3189-4499,-75.62811269261584,6.087221314005232,15.0
65605,65606,3189-4499,-75.62834480231831,6.086931148819848,15.0
65606,65607,3189-4499,-75.62821541777741,6.08716272793392,15.0
65607,65608,3189-4499,-75.62824776391264,6.087104833155402,15.0
65608,65609,3189-4499,-75.62828011004784,6.087046938376885,15.0
65609,65610,3189-4499,-75.62831245618308,6.086989043598367,15.0
65610,65611,3189-4499,-75.62847418685921,6.086545183407937,15.0
65611,65612,3189-4499,-75.62834480231831,6.086931148819848,15.0
65612,65613,3189-4499,-75.62837714845355,6.086834657466871,15.0
65613,65614,3189-4499,-75.62840949458877,6.086738166113893,15.0
65614,65615,3189-4499,-75.62844184072398,6.086641674760915,15.0
65615,65616,3189-4499,-75.62855181758373,6.086287872979289,15.0
65616,65617,3189-4499,-75.62847418685921,6.086545183407937,15.0
65617,65618,3189-4499,-75.62849359454034,6.086480855800775,15.0
65618,65619,3189-4499,-75.62851300222147,6.086416528193612,15.0
65619,65620,3189-4499,-75.62853240990259,6.086352200586451,15.0
65620,65621,3189-4499,-75.62873295594098,6.0860562934881814,15.0
65621,65622,3189-4499,-75.62855181758373,6.086287872979289,15.0
65622,65623,3189-4499,-75.62859710217305,6.0862299781065134,15.0
65623,65624,3189-4499,-75.62864238676234,6.086172083233736,15.0
65624,65625,3189-4499,-75.62868767135167,6.086114188360957,15.0
65625,65626,3189-4499,-75.6289140942982,6.086184948773331,15.0
65626,65627,3189-4499,-75.62873295594098,6.0860562934881814,15.0
65627,65628,3189-4499,-75.62877824053028,6.086088457309469,15.0
65628,65629,3189-4499,-75.62882352511959,6.086120621130756,15.0
65629,65630,3189-4499,-75.6288688097089,6.086152784952043,15.0
65630,65631,3189-4499,-75.62888821739006,6.086467990292277,15.0
65631,65632,3189-4499,-75.6289140942982,6.086184948773331,15.0
65632,65633,3189-4499,-75.62890762507115,6.0862557091530665,15.0
65633,65634,3189-4499,-75.62890115584412,6.086326469532804,15.0
65634,65635,3189-4499,-75.6288946866171,6.086397229912541,15.0
65635,65636,3189-4499,-75.62925049410453,6.086828224737119,15.0
65636,65637,3189-4499,-75.62888821739006,6.086467990292277,15.0
65637,65638,3189-4499,-75.62897878656867,6.0865580489034885,15.0
65638,65639,3189-4499,-75.62906935574728,6.0866481075147,15.0
65639,65640,3189-4499,-75.62915992492589,6.086738166125909,15.0
65640,65641,3189-4499,-75.62935400173723,6.086828224737119,15.0
65641,65642,3189-4499,-75.62925049410453,6.086828224737119,15.0
65642,65643,3189-4499,-75.62927637101271,6.086828224737119,15.0
65643,65644,3189-4499,-75.62930224792088,6.086828224737119,15.0
65644,65645,3189-4499,-75.62932812482906,6.086828224737119,15.0
65645,65646,3189-4499,-75.62956101700266,6.0867510316621205,15.0
65646,65647,3189-4499,-75.62935400173723,6.086828224737119,15.0
65647,65648,3189-4499,-75.62940575555359,6.08680892646837,15.0
65648,65649,3189-4499,-75.62945750936996,6.086789628199622,15.0
65649,65650,3189-4499,-75.62950926318629,6.086770329930872,15.0
65650,65651,3189-4499,-75.62984566299262,6.086699569605976,15.0
65651,65652,3189-4499,-75.62956101700266,6.0867510316621205,15.0
65652,65653,3189-4499,-75.62963217850016,6.086738166148084,15.0
65653,65654,3189-4499,-75.62970333999762,6.08672530063405,15.0
65654,65655,3189-4499,-75.62977450149512,6.086712435120012,15.0
65655,65656,3189-4499,-75.63018206279892,6.087059803895555,15.0
65656,65657,3189-4499,-75.62984566299262,6.086699569605976,15.0
65657,65658,3189-4499,-75.6299297629442,6.086789628178371,15.0
65658,65659,3189-4499,-75.63001386289577,6.086879686750764,15.0
65659,65660,3189-4499,-75.63009796284734,6.08696974532316,15.0
65660,65661,3189-4499,-75.63054433951342,6.087574423890247,15.0
65661,65662,3189-4499,-75.63018206279892,6.087059803895555,15.0
65662,65663,3189-4499,-75.63027263197755,6.087188458894228,15.0
65663,65664,3189-4499,-75.63036320115617,6.087317113892901,15.0
65664,65665,3189-4499,-75.6304537703348,6.087445768891575,15.0
65665,65666,3189-4499,-75.63062197023795,6.087728809792528,15.0
65666,65667,3189-4499,-75.63054433951342,6.087574423890247,15.0
65667,65668,3189-4499,-75.63056374719457,6.0876130203658185,15.0
65668,65669,3189-4499,-75.63058315487571,6.087651616841389,15.0
65669,65670,3189-4499,-75.63060256255682,6.087690213316959,15.0
65670,65671,3189-4499,-75.630777231687,6.087780271750092,15.0
65671,65672,3189-4499,-75.63062197023795,6.087728809792528,15.0
65672,65673,3189-4499,-75.6306607856002,6.0877416752819205,15.0
65673,65674,3189-4499,-75.63069960096249,6.087754540771312,15.0
65674,65675,3189-4499,-75.63073841632477,6.087767406260703,15.0
65675,65676,3189-4499,-75.63101012386059,6.087806002727038,15.0
65676,65677,3189-4499,-75.630777231687,6.087780271750092,15.0
65677,65678,3189-4499,-75.63083545473043,6.08778670449433,15.0
65678,65679,3189-4499,-75.63089367777381,6.087793137238566,15.0
65679,65680,3189-4499,-75.63095190081721,6.087799569982803,15.0
65680,65681,3189-4499,-75.63145003129964,6.088011850498159,15.0
65681,65682,3189-4499,-75.63101012386059,6.087806002727038,15.0
65682,65683,3189-4499,-75.63112010072038,6.087857464669818,15.0
65683,65684,3189-4499,-75.63123007758011,6.087908926612599,15.0
65684,65685,3189-4499,-75.63134005443987,6.087960388555379,15.0
65685,65686,3189-4499,-75.63184904762448,6.088092668599186,15.0
65686,65687,3189-4499,-75.63145003129964,6.088011850498159,15.0
65687,65688,3189-4499,-75.63154978538086,6.088032055023415,15.0
65688,65689,3189-4499,-75.63164953946206,6.088052259548673,15.0
65689,65690,3189-4499,-75.63174929354327,6.08807246407393,15.0
65785,65786,3190-4498,-75.62962375190163,6.093582628416202,8714.0
65786,65787,3190-4498,-75.62896269844235,6.093749963798086,8714.0
65787,65788,3190-4498,-75.62912796180716,6.093708129952615,8714.0
65788,65789,3190-4498,-75.62929322517199,6.093666296107143,8714.0
65789,65790,3190-4498,-75.6294584885368,6.0936244622616735,8714.0
65790,65791,3190-4498,-75.62986162248585,6.09352804535711,8714.0
65791,65792,3190-4498,-75.62962375190163,6.093582628416202,8714.0
65792,65793,3190-4498,-75.62968321954767,6.093568982651429,8714.0
65793,65794,3190-4498,-75.62974268719374,6.093555336886657,8714.0
65794,65795,3190-4498,-75.6298021548398,6.093541691121883,8714.0
65795,65796,3190-4498,-75.62991651569759,6.093528045357108,8714.0
65796,65797,3190-4498,-75.62986162248585,6.09352804535711,8714.0
65797,65798,3190-4498,-75.62987534578879,6.09352804535711,8714.0
65798,65799,3190-4498,-75.62988906909172,6.093528045357108,8714.0
65799,65800,3190-4498,-75.62990279239466,6.093528045357108,8714.0
65800,65801,3190-4498,-75.63004459985834,6.093473462292472,8714.0
65801,65802,3190-4498,-75.62991651569759,6.093528045357108,8714.0
65802,65803,3190-4498,-75.62994853673777,6.0935143995909495,8714.0
65803,65804,3190-4498,-75.62998055777797,6.093500753824791,8714.0
65804,65805,3190-4498,-75.63001257881815,6.093487108058633,8714.0
65805,65806,3190-4498,-75.63009949307008,6.093346101786732,8714.0
65806,65807,3190-4498,-75.63004459985834,6.093473462292472,8714.0
65807,65808,3190-4498,-75.63005832316128,6.093441622166037,8714.0
65808,65809,3190-4498,-75.6300720464642,6.093409782039603,8714.0
65809,65810,3190-4498,-75.63008576976712,6.093377941913168,8714.0
65810,65811,3190-4498,-75.63022757723081,6.093182352520647,8714.0
65811,65812,3190-4498,-75.63009949307008,6.093346101786732,8714.0
65812,65813,3190-4498,-75.63013151411027,6.0933051644702125,8714.0
65813,65814,3190-4498,-75.63016353515044,6.09326422715369,8714.0
65814,65815,3190-4498,-75.63019555619063,6.0932232898371685,8714.0
65815,65816,3190-4498,-75.63030076817982,6.093091380684569,8714.0
65816,65817,3190-4498,-75.63022757723081,6.093182352520647,8714.0
65817,65818,3190-4498,-75.63024587496807,6.093159609561628,8714.0
65818,65819,3190-4498,-75.63026417270531,6.093136866602608,8714.0
65819,65820,3190-4498,-75.63028247044254,6.093114123643588,8714.0
65820,65821,3190-4498,-75.63039225686606,6.093018603204612,8714.0
65821,65822,3190-4498,-75.63030076817982,6.093091380684569,8714.0
65822,65823,3190-4498,-75.63032364035138,6.09307318631458,8714.0
65823,65824,3190-4498,-75.63034651252293,6.093054991944591,8714.0
65824,65825,3190-4498,-75.63036938469448,6.0930367975746025,8714.0
65825,65826,3190-4498,-75.63059353197579,6.093036797575519,8714.0
65826,65827,3190-4498,-75.63039225686606,6.093018603204612,8714.0
65827,65828,3190-4498,-75.63044257564349,6.0930231517973406,8714.0
65828,65829,3190-4498,-75.63049289442094,6.093027700390067,8714.0
65829,65830,3190-4498,-75.63054321319838,6.0930322489827935,8714.0
65830,65831,3190-4498,-75.6306667229248,6.093036797575519,8714.0
65831,65832,3190-4498,-75.63059353197579,6.093036797575519,8714.0
65832,65833,3190-4498,-75.63061182971305,6.093036797575519,8714.0
65833,65834,3190-4498,-75.63063012745029,6.093036797575519,8714.0
65834,65835,3190-4498,-75.63064842518753,6.093036797575519,8714.0
65835,65836,3190-4498,-75.63092289124626,6.09296402008816,8714.0
65836,65837,3190-4498,-75.6306667229248,6.093036797575519,8714.0
65837,65838,3190-4498,-75.63073076500515,6.09301860320368,8714.0
65838,65839,3190-4498,-75.63079480708551,6.09300040883184,8714.0
65839,65840,3190-4498,-75.6308588491659,6.09298221446,8714.0
65840,65841,3190-4498,-75.63117905956774,6.0929458257147875,8714.0
65841,65842,3190-4498,-75.63092289124626,6.09296402008816,8714.0
65842,65843,3190-4498,-75.63098693332664,6.092959471494818,8714.0
65843,65844,3190-4498,-75.63105097540699,6.092954922901473,8714.0
65844,65845,3190-4498,-75.63111501748737,6.09295037430813,8714.0
65845,65846,3190-4498,-75.63158827663553,6.093017892607322,8714.0
65846,65847,3190-4498,-75.63117905956774,6.0929458257147875,8714.0
65847,65848,3190-4498,-75.63128136383469,6.09296384243792,8714.0
65848,65849,3190-4498,-75.63138366810162,6.092981859161055,8714.0
65849,65850,3190-4498,-75.63148597236858,6.092999875884187,8714.0
65895,65896,3192-3194,-75.63659718548084,6.113556305593206,4627.0
65896,65897,3192-3194,-75.63678208306027,6.113931426874509,4627.0
65897,65898,3192-3194,-75.63673585866542,6.113837646554183,4627.0
65898,65899,3192-3194,-75.63668963427057,6.1137438662338575,4627.0
65899,65900,3192-3194,-75.6366434098757,6.113650085913532,4627.0
65900,65901,3192-3194,-75.6364700451177,6.113335075294957,4627.0
65901,65902,3192-3194,-75.63659718548084,6.113556305593206,4627.0
65902,65903,3192-3194,-75.63656540039007,6.113500998018644,4627.0
65903,65904,3192-3194,-75.63653361529926,6.113445690444082,4627.0
65904,65905,3192-3194,-75.63650183020849,6.113390382869519,4627.0
65905,65906,3192-3194,-75.63650183020849,6.112861010062058,4627.0
65906,65907,3192-3194,-75.6364700451177,6.113335075294957,4627.0
65907,65908,3192-3194,-75.63647799139041,6.113216558986733,4627.0
65908,65909,3192-3194,-75.6364859376631,6.113098042678509,4627.0
65909,65910,3192-3194,-75.6364938839358,6.112979526370284,4627.0
65910,65911,3192-3194,-75.63672432584396,6.11252916414908,4627.0
65911,65912,3192-3194,-75.63650183020849,6.112861010062058,4627.0
65912,65913,3192-3194,-75.63655745411735,6.112778048583814,4627.0
65913,65914,3192-3194,-75.63661307802622,6.1126950871055685,4627.0
65914,65915,3192-3194,-75.6366687019351,6.112612125627326,4627.0
65915,65916,3192-3194,-75.63672432584396,6.112260526830685,4627.0
65916,65917,3192-3194,-75.63672432584396,6.11252916414908,4627.0
65917,65918,3192-3194,-75.63672432584396,6.1124620048194815,4627.0
65918,65919,3192-3194,-75.63672432584396,6.112394845489883,4627.0
65919,65920,3192-3194,-75.63672432584396,6.112327686160285,4627.0
65920,65921,3192-3194,-75.63669254075319,6.111454614066233,4627.0
65921,65922,3192-3194,-75.63672432584396,6.112260526830685,4627.0
65922,65923,3192-3194,-75.63671637957127,6.112059048639573,4627.0
65923,65924,3192-3194,-75.63670843329857,6.11185757044846,4627.0
65924,65925,3192-3194,-75.63670048702588,6.111656092257345,4627.0
65925,65926,3192-3194,-75.63674021838933,6.11071190907137,4627.0
65926,65927,3192-3194,-75.63669254075319,6.111454614066233,4627.0
65927,65928,3192-3194,-75.63670446016224,6.111268937817518,4627.0
65928,65929,3192-3194,-75.63671637957127,6.1110832615688,4627.0
65929,65930,3192-3194,-75.63672829898029,6.110897585320085,4627.0
65930,65931,3192-3194,-75.63696271402483,6.1098743894364524,4627.0
65931,65932,3192-3194,-75.63674021838933,6.11071190907137,4627.0
65932,65933,3192-3194,-75.63679584229823,6.110502529162642,4627.0
65933,65934,3192-3194,-75.63685146620709,6.110293149253912,4627.0
65934,65935,3192-3194,-75.63690709011595,6.110083769345183,4627.0
65935,65936,3192-3194,-75.6368355736617,6.109526739391776,4627.0
65936,65937,3192-3194,-75.63696271402483,6.1098743894364524,4627.0
65937,65938,3192-3194,-75.63693092893405,6.109787476925284,4627.0
65938,65939,3192-3194,-75.63689914384327,6.109700564414115,4627.0
65939,65940,3192-3194,-75.63686735875248,6.109613651902945,4627.0
65940,65941,3192-3194,-75.63631111966382,6.109052670785171,4627.0
65941,65942,3192-3194,-75.6368355736617,6.109526739391776,4627.0
65942,65943,3192-3194,-75.63670446016224,6.109408222240125,4627.0
65943,65944,3192-3194,-75.63657334666277,6.1092897050884725,4627.0
65944,65945,3192-3194,-75.63644223316328,6.1091711879368225,4627.0
65945,65946,3192-3194,-75.63621576439147,6.108863043224968,4627.0
65946,65947,3192-3194,-75.63631111966382,6.109052670785171,4627.0
65947,65948,3192-3194,-75.63628728084572,6.109005263895121,4627.0
65948,65949,3192-3194,-75.63626344202764,6.108957857005071,4627.0
65949,65950,3192-3194,-75.63623960320956,6.108910450115019,4627.0
65950,65951,3192-3194,-75.63586612839286,6.107646264782202,4627.0
65951,65952,3192-3194,-75.63621576439147,6.108863043224968,4627.0
65952,65953,3192-3194,-75.63612835539182,6.108558848614278,4627.0
65953,65954,3192-3194,-75.63604094639217,6.108254654003585,4627.0
65954,65955,3192-3194,-75.63595353739251,6.107950459392893,4627.0
65955,65956,3192-3194,-75.63610451657371,6.1069035545035835,4627.0
65956,65957,3192-3194,-75.63586612839286,6.107646264782202,4627.0
65957,65958,3192-3194,-75.63592572543809,6.1074605872125485,4627.0
65958,65959,3192-3194,-75.63598532248331,6.107274909642893,4627.0
65959,65960,3192-3194,-75.6360449195285,6.107089232073238,4627.0
65960,65961,3192-3194,-75.63656540039004,6.106002819379313,4627.0
65961,65962,3192-3194,-75.63610451657371,6.1069035545035835,4627.0
65962,65963,3192-3194,-75.63621973752781,6.106678370722517,4627.0
65963,65964,3192-3194,-75.63633495848187,6.10645318694145,4627.0
65964,65965,3192-3194,-75.63645017943597,6.106228003160381,4627.0
65965,65966,3192-3194,-75.63653361529926,6.105765783568512,4627.0
65966,65967,3192-3194,-75.63656540039004,6.106002819379313,4627.0
65967,65968,3192-3194,-75.63655745411738,6.105943560426612,4627.0
65968,65969,3192-3194,-75.63654950784466,6.105884301473912,4627.0
65969,65970,3192-3194,-75.63654156157195,6.1058250425212135,4627.0
65970,65971,3192-3194,-75.63645415257233,6.105512945254711,4627.0
65971,65972,3192-3194,-75.63653361529926,6.105765783568512,4627.0
65972,65973,3192-3194,-75.63651374961755,6.1057025739900626,4627.0
65973,65974,3192-3194,-75.6364938839358,6.105639364411611,4627.0
65974,65975,3192-3194,-75.63647401825406,6.105576154833161,4627.0
65975,65976,3192-3194,-75.63650183020849,6.104928256196946,4627.0
65976,65977,3192-3194,-75.63645415257233,6.105512945254711,4627.0
65977,65978,3192-3194,-75.63646607198137,6.105366772990268,4627.0
65978,65979,3192-3194,-75.63647799139041,6.105220600725827,4627.0
65979,65980,3192-3194,-75.63648991079944,6.105074428461387,4627.0
65980,65981,3192-3194,-75.63639058239075,6.104469985948797,4627.0
65981,65982,3192-3194,-75.63650183020849,6.104928256196946,4627.0
65982,65983,3192-3194,-75.63647401825405,6.104813688634909,4627.0
65983,65984,3192-3194,-75.63644620629961,6.104699121072872,4627.0
65984,65985,3192-3194,-75.63641839434518,6.1045845535108345,4627.0
65985,65986,3192-3194,-75.63629522711841,6.1041065299560096,4627.0
65986,65987,3192-3194,-75.63639058239075,6.104469985948797,4627.0
65987,65988,3192-3194,-75.63636674357268,6.104379121950601,4627.0
65988,65989,3192-3194,-75.63634290475456,6.104288257952406,4627.0
65989,65990,3192-3194,-75.63631906593649,6.104197393954207,4627.0
65990,65991,3192-3194,-75.63634290475458,6.10374307371665,4627.0
65991,65992,3192-3194,-75.63629522711841,6.1041065299560096,4627.0
65992,65993,3192-3194,-75.63630714652746,6.1040156658961715,4627.0
65993,65994,3192-3194,-75.6363190659365,6.10392480183633,4627.0
65994,65995,3192-3194,-75.63633098534555,6.10383393777649,4627.0
65995,65996,3192-3194,-75.63660124428415,6.103422961246562,4627.0
65996,65997,3192-3194,-75.63634290475458,6.10374307371665,4627.0
65997,65998,3192-3194,-75.63640748963698,6.103663045599128,4627.0
65998,65999,3192-3194,-75.63647207451936,6.103583017481606,4627.0
65999,66000,3192-3194,-75.63653665940177,6.103502989364084,4627.0
66000,66001,3192-5708,-75.63720110220571,6.1143780173285105,3029.0
66001,66002,3192-5708,-75.63678208306027,6.113931426874509,3029.0
66002,66003,3192-5708,-75.63688683784662,6.114043074488009,3029.0
66003,66004,3192-5708,-75.63699159263298,6.1141547221015085,3029.0
66004,66005,3192-5708,-75.63709634741934,6.1142663697150095,3029.0
66005,66006,3192-5708,-75.63739181275038,6.114820476970791,3029.0
66006,66007,3192-5708,-75.63720110220571,6.1143780173285105,3029.0
66007,66008,3192-5708,-75.63724877984184,6.11448863223908,3029.0
66008,66009,3192-5708,-75.63729645747803,6.11459924714965,3029.0
66009,66010,3192-5708,-75.6373441351142,6.11470986206022,3029.0
66010,66011,3192-5708,-75.6371852096603,6.114978498182893,3029.0
66011,66012,3192-5708,-75.63739181275038,6.114820476970791,3029.0
66012,66013,3192-5708,-75.63734016197785,6.114859982273816,3029.0
66013,66014,3192-5708,-75.63728851120533,6.1148994875768405,3029.0
66014,66015,3192-5708,-75.63723686043282,6.114938992879868,3029.0
66015,66016,3192-5708,-75.63678789602551,6.115247134136318,3029.0
66016,66017,3192-5708,-75.6371852096603,6.114978498182893,3029.0
66017,66018,3192-5708,-75.6370858812516,6.115045657171247,3029.0
66018,66019,3192-5708,-75.6369865528429,6.115112816159606,3029.0
66019,66020,3192-5708,-75.63688722443422,6.115179975147963,3029.0
66020,66021,3192-5708,-75.63667664820778,6.115705395157182,3029.0
66021,66022,3192-5708,-75.63678789602551,6.115247134136318,3029.0
66022,66023,3192-5708,-75.63676008407107,6.115361699391534,3029.0
66023,66024,3192-5708,-75.63673227211665,6.115476264646749,3029.0
66024,66025,3192-5708,-75.63670446016222,6.115590829901965,3029.0
66025,66026,3192-5708,-75.6364700451177,6.115863416107816,3029.0
66026,66027,3192-5708,-75.63667664820778,6.115705395157182,3029.0
66027,66028,3192-5708,-75.63662499743526,6.115744900394839,3029.0
66028,66029,3192-5708,-75.63657334666273,6.115784405632497,3029.0
66029,66030,3192-5708,-75.63652169589022,6.115823910870158,3029.0
66030,66031,3192-5708,-75.63567541784819,6.1162584682800505,3029.0
66031,66032,3192-5708,-75.6364700451177,6.115863416107816,3029.0
66032,66033,3192-5708,-75.63627138830032,6.115962179150874,3029.0
